xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
274,SIXI201608024,民办高校思想政治教育的现状与问题思考——以郑州科技学院为例,秦小刚,"民办高校是我国高等教育的一支重要力量。由于办学模式、领导体制、运行机制等方面的特殊性,民办高校的思想政治教育工作同公办高校相比还存在一定的差距。分析制约民办高校思想政治教育的原因,采取有针对性的对策措施,对于加强民办高校思想政治教育效果,提升民办高校竞争力具有重大现实意义。 ","民办高校;
                   思想政治教育;
                   问题思考;",思想教育研究,2016年08期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201608024&uid=,"http://kns.cnki.net/kns/download.aspx?filename=alDcCpnZ4lVY0QlYSR2VUdkQUt2KlJnY3hkNORjUCVGbNdmYzlUZodTQsFkMaRmYx9iQRB1ZrlHcqd1bYllVkV1QZRDMotEcwEFUohHRutWSFhlalR0dzkjWxlDaZFVaEF3KrZUc1JkWoV0b3oHd0UTYtZUVltiN&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201608024
275,ZGGJ201608014,我国民办高校校长群体特征及其政策启示,邱昆树 王一涛 石猛,"民办高校校长在民办高校发展中扮演着重要角色。民办高校校长的产生途径包括举办者兼任或家属担任、校外聘任或内部培养;民办高校校长以男性居多,平均年龄偏大;民办高校校长具有良好的学历背景,学科背景也比较广泛;民办高校校长中中共党员和民主党派成员的比例较高,具有比较高的政治身份。根据民办高校校长的群体特征,应在宏观政策上加强引导规范,尽快建立民办高校校长准入和聘用制度,同时赋予民办高校校长更大的创新空间,并引导部分民办高校发挥优势,着力向行业特色型院校发展。 ","民办高校;
                   校长;
                   群体特征;
                   政策启示;",中国高教研究,2016年08期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201608014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=EVzb3cVUxZ1a3kHMv8iQMxkTQNDVWFXUMdWNZtidPxUQi1kSx9CUtBVda9mQDpWVplleFdlQNRnbCRVejJFTvAzbUp3LolzS1k0TJNkZTlTc3k2Nwl2NThzZql1RJhHSFRTZopVdxQzRUl0N4d1axc3UmhkZWpVd&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201608014
276,ZGGJ201608015,民办高校内部治理中校长应有的角色,潘留仙 陈文联,"校长在高校治理结构中的角色定位,是其治理能力的具体体现,对现代大学制度建设、高校治理体系的运行都起到非常重要的作用。由民办高校独特的办学体制和现阶段的发展现状所决定,民办高校校长在学校治理中,不仅要扮演好高校组织一些类似的角色,如教育家、学者、道德楷模等,还要扮演好管理和经营好民办高校的""引领者、经营者、协调者""等角色,能在民办高校治理中起到引领学校发展、主导学校经营、协调各种关系等重要的角色作用。相对公办高校而言,后一方面的角色对于民办高校发展而言更为迫切、更为重要。 ","民办高校;
                   内部治理;
                   校长角色;",中国高教研究,2016年08期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201608015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=iZ0NGNzU4VjQJZWUmtWerkHboJUZyUWc2ZjexoFZ152UkVzLvJ1RxJlS0J0cH1GeBxERqZUUpF2dOxGUHdVNBBlQnlmR5hmZiR1YXFTclpmS6ZHb0NUVycDMyclc0VHZzdlWjJ0M5EUa4JVOTZjao5kYExGSyRlb&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201608015
277,GJXZ201608005,高等教育组织的特色与趋同——基于社会学新老制度理论的比较与启示,屈潇潇,"以组织社会学新老制度主义理论对组织变迁机制的解释为切入点,比较两个理论的分析框架及其在高等教育组织变迁研究中的应用。老制度主义关注的焦点是单个组织与周边微观环境之间在组织变迁过程方面的互动,以及组织内部利益各方在非正式结构中相互作用形成组织特质的过程。新制度主义强调场域层次上组织在强制、模仿以及规范的压力下,出于合法性或文化-认知方面原因而产生的趋同过程。组织社会学新老制度主义理论对组织变迁机制的解释对我国高等院校发展有三点启示:第一,要区分宏观的制度环境与微观的制度环境,充分考虑地方政府和具体行业市场对高等院校的影响;第二,要努力构建稳定的制度环境;第三,高等教育的话语体系和规则制定要涵盖不同层面和不同层次的利益主体。 ","高等教育组织;
                   制度理论;
                   组织特质;
                   组织同形;",国家教育行政学院学报,2016年08期,1672-4038,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJXZ201608005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=utWbjF2R3dldFdzculDekZjeExGVnpGTNhzVulmW1R1bVhzSDR3LJN1aXBnbHZGdvE1KxRmalhlSqlEU0FWTERVR4kUd4kXRQljWxkVcBVGWrITUal1LwgXcFV1QkN2dZZVRxJ3YZNDMCd3dh9mQyJzdIN1Y0JGO&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJXZ201608005
278,GJTA201608016,完善独立学院运行机制:微观制度改革对策,李国年 王颖 肖昊,"当前,独立学院运行机制主要存在决策主体错位和决策缺位、动力杠杆结构性缺失和约束缺失等问题。完善独立学院运行机制的相关微观制度改革,在正式制度方面主要是健全独立学院董事会制度,完善独立学院内部行政机构设置制度,完善独立学院内部机构负责人权、责、利制度,完善独立学院内部资源配置制度,完善激励及约束制度;在非正式制度方面主要是坚持学生至上、教师为本、特色致胜的治校理念,坚持追求真理、推崇创新、学术自由的治学理念,坚持德才并举、全面发展、彰显个性的育人理念。 ","独立学院;
                   运行机制;
                   微观制度;
                   改革对策;",高教探索,2016年08期,1673-9760,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJTA201608016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=5EEMzhUYqBzLDxGZmNHawNmN0N2VEJWayNHTxp0SzI3Y09EcR1WYYR3KUl2aZRzSvsmez8GRkZVaKNmdp5mb4AFWlNVV4YUM5NFORV2ax5WeNdWZ24mNHxGOJJXVNB1Z2ZmckJnUCVjc4QlcIx0SkB3MQlFSFJEV&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJTA201608016
279,KFDB201604015,智库创新:民办高校的突破口,高传华,"民办高校智库基本定位应为服务面向的地方性、研究内容的应用性和建设原则的公益性。目前,民办高校智库建设存在智库主体意识薄弱、校政供求对接机制缺失、缺乏公平竞争的生态环境三大瓶颈。民办高校智库建设创新的突破口可调整为借助内外""旋转门"",整合研究力量;构建协同平台,实现供需有效对接;立足区域优势,提升软实力;完善评价制度,建立长效机制。 ","智库;
                   高校智库;
                   民办高校;
                   智库建设;",开放导报,2016年04期,1004-6623,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=KFDB201604015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=vQjbklETHZTelNWZDhEW2dkVrtWUvgUVUhDMnR0SkpkU5NXUPhDeWlzQIhDcvoHemlVRIt0bldEdGh3QnRHdCRFOR9Cdw82KIlXT1MWd3V1NRt0ZSl2SyJHMLlnVrRjckFmQuh0RkRXYMFHe2AVOOVld0YDZhdUT&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=KFDB201604015
280,HLJG201608025,供给侧改革视域中的一流民办大学建设,仇玉坤 顾冠华,"民办高校同样可以建设成一流大学。在经济领域供给侧结构性改革的背景中,民办高校应同时进行人才培养供给侧改革,这一方面是适应经济供给侧改革对人才需求的变化,另一方面是抓住机遇,通过自身供给侧改革向一流民办大学迈进。文章结合经济领域供给侧改革从构建有利于一流民办大学成长的良好政策法规环境、分阶段制定目标逐步推进等五个方面探讨建设一流民办大学的路径。 ","供给侧改革;
                   民办高校;
                   民办教育促进法;
                   一流大学建设;",黑龙江高教研究,2016年08期,1003-2614,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HLJG201608025&uid=,"http://kns.cnki.net/kns/download.aspx?filename=GRTQUpVY0NVVYN1RDNmcYBnQnx0KOFmV38kTOxme5x0YpdWYwQ2dYZFdwQTTsVHWPpGbxAHUhV0TVx0QIlFS3QXTmhHNkRVWWFWerEnexcHb1UUYj5GMKdlZMFGTBJHSYFzKulDdyYnTxhzchJXZXlkY4k0YxRVS&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HLJG201608025
281,RMJY201615030,迈向基础教育的新高度  陕西西安高新第一中学,,"<正>西安高新第一中学创办于1995年,是西安高新技术产业开发区为了改善投资环境兴建的民办学校。2009年学校被批准为陕西省首批示范高中。多年来,学校秉承""以人为本,以学生为中心,面向世界,面向未来,培养高素质合格人才""的办学理念,秉持""为时创新,人尽其才""的校训,创立了陕西省首个""国际课程班""和""钱学森实验班"",收获了丰硕成果。 ",,人民教育,2016年15期,0448-9365,,"http://kns.cnki.net/kns/download.aspx?filename=GFWa4omT1U2V3d1LWhzQENWUaZHbv9Galp3QD1mezk0djdVWhp3ZmNmYLx2T30UVl52KQdGZWtkcORHU5UGT3MjYwZ2bqBFbwMGRzZnd5lkdTV1NnlVVWJXbjt0RU9kMwwUMpBTRVt0dxVESjNFRQNDWXhTT20EW&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=RMJY201615030
282,JYPL201607001,发展特色人才培养教育  推进产业伙伴型大学建设——泉州理工职业学院简介,,"<正>""产业伙伴型大学""的办学定位,作为一条主线引领泉州理工职业学院向前发展。这一定位符合教育发展规律,切合时代脉搏,适应社会需求,成为学校持续发展与提升的强大动力。学校在30年的办学历程中,不断摸索与实践,形成鲜明的办学特色与优势。学校创办人热爱教育事业,举家倾力办学。学校是福建省首批""非营利民办高校办学制度改革试点校"",并且荣获""全国非营利民办高校联盟""的首批发起成员单位称号,率先在全省民办高职院校中成立党委,建立党委会制度、校长办公会制度、党政联席会议制度、校领导联 ",,教育评论,2016年07期,1004-1109,,"http://kns.cnki.net/kns/download.aspx?filename=ZN0QvtUS1hTaEtSYwJ0Y5JWZsR2aap0SYNVSGBXMh5kWu9EbIhkb4pWbONHdTlXdLFTNwM3aapkZD5maMBzYkR0RyoFc5JnNTdkQtBHcyJ3NyFlYSlEawolYT9UNz9kV2I1RXt2LvZ3SCNmdllWMNN3NoBHTaZzV&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYPL201607001
283,JTGY201604009,民办高校教师评聘制度变革特征与趋向,虞晓敏,"民办高校教师专业技术职务评聘制度改革具有明显的内源性特征,主要表现为:教师来源复杂,发展需求呈现多样化;教师平均年龄较低,职称、学历提升空间较大;教师总量不足,身份认同感需进一步提高;在体制、管理和文化上存在明显优势。当前民办高校教师专业技术职务评聘鲜明的变革特征是:业绩导向的方向性变革,业绩导向主要是教学业绩、岗位业绩和业绩贡献三个方面,主要体现在教学、科研、学生管理工作和服务社会等四个维度上;深入推进岗位目标管理,实施全员岗位聘任,按需设岗;机制保障主要体现在薪酬激励机制和考核评价机制上。为进一步满足学校师资队伍转型发展需求,民办高校专业技术职务评聘制度,下一步的改革重心应在强化改革趋向、细化评聘条件和发挥机制优势等三个方面:进一步发挥自身机制优势,积极利用自主权,强化教师评聘制度改革的导向作用,把教学业绩作为教师评聘的重要依据,制订教学、科研等效评价认定标准,强化应用型科研;对原有条件进行适度改革,结合评聘导向细化评聘条件,增强可操作性;在岗位设置、评聘条件、考核评价和薪酬管理等方面充分发挥机制优势,对学校制度进行整体性改革与创新,有效提升教师的教学、科研水平,推进学校的可持续发... ","民办高校;
                   教师评聘;
                   高教改革;
                   师资建设;
                   应用型科研;",高教发展与评估,2016年04期,1672-8742,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JTGY201604009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ygzToRXbZpFMLZUYplDd4UzQS9Sdwcjc3VnNORUdEFHT0hWRQZ1RkhkR3t2dLNWNwF1KvUGawNUcohEdLpFWsJ1QycXeYRlTrF1K0QzK5RFZRlHVZxmS5pkW2djcSBDVvFXSmNjQ0RVQRlGRCRENFF3YVVlN04GU&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JTGY201604009
284,LNGD201607011,民办高校发展性督导评价指标体系的构建与实施,王绽蕊 宋微 齐书宇,"结合学校自身的需求进行发展性督导是推动民办高校健康发展的有益手段。评价指标体系是对民办高校实施发展性督导的重要工具,生存性指标和发展性指标是其核心的两大类指标。有效实施民办高校发展性督导评价还有赖于组建专业的督学队伍、设计合理的督导评价实施方案并采取形式多样的督导形式。 ","民办高校;
                   发展性督导;
                   评价指标体系;",现代教育管理,2016年07期,1674-5485,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=LNGD201607011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xFWTIhmMZpVSPl2TEFWT3UlatRjSkpnZE9SN4pXNJdEbTVTa1lmU18EdLZnWp9iURlVart2SSl3bHVERXREcIVDU3cVe0UHZSFGdMJHUiRlS0UHaCR2dmd2R6pneMhWQiVmbwUHNNdFS4E1L2sCWO52NiRnMDtES&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=LNGD201607011
285,GJXZ201607009,“学习场”视域下民办高校创新型发展,方晓田,"在分析民办高校前期""模仿""发展思想的基础上,提出了民办高校创新型发展的""学习场""理念,认为民办高校学习场以学习为核心,以场域为根基,以惯习为凭依,并以教育经济学的三个重要方向:尺度教育经济学、关系教育经济学和演化教育经济学为理论支撑,结合学习场的基本主张,重点论述了民办高校学习场的组成要素和作用机制、以及民办高校学习场的嵌入式关系网络,从而为分析和解决民办高校、地方高校乃至""先发""高校的创新型发展提供一个基本范式。 ","民办高校;
                   知识科技学习;
                   学习场;
                   创新型发展;
                   教育经济学;",国家教育行政学院学报,2016年07期,1672-4038,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJXZ201607009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=GRmMxhUMltycalnciZzb6tGO2YDSU9kMSBzTzE2SklGcXBHVpJzTplDS25WVMh2LMRVcrEGdQRVdqxEZxRXTW9CeEFERvdFVjVnYqFle3dnWiJ0U0c0Y1oFRBtUSxFkUw0UTUJEeVZnTGRGa6t2NWF2cChHWrMGO&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJXZ201607009
286,JYLL201619005,我国民办教育监管存在的问题与对策探析——兼论教育法律一揽子修订中的民办教育,安杨 聂志琦,"以双重管理为基本特征的民办教育监管体制已不能适应教育治理能力和治理现代化的要求,在监管体制、行政审批、年度检查和其他行政处罚等方面存在着诸多问题。我国民办教育的监管,应正确认识民办教育的地位及价值,理顺双重监管体制,取消年检并加强行政执法。正在进行的教育领域一揽子修法不仅不能解决民办教育分类管理的问题,反而会给民办教育监管增加新的难题。应借助民法典起草过程中对我国法人制度的重新分类这一思路,结合捐资办学和投资办学的实践,对民办学校的法人地位重新定位。 ","民办教育;
                   监管体制;
                   教育法律一揽子修订草案;
                   法人地位;",教育理论与实践,2016年19期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201619005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=zMmY3V2KuRmS3tSTipVZid2bItEODplTK9mZyJjcshXSCRnTYdHdmJlN3BTO5gmWqpWaTFFZOZnQVJGR2tmezd3Ym1Wa40kcihTOxsCe4UUYz9Ua1tGVH9GbPV2TolmY19kdld2S5onZvdnQ2VGMVNDW5EVZzQ0c&tablename=CJFDLAST2016&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201619005
